id;Operacao;Cod_Cliente;Dt_Operacao;Entrega;Nota;Serie;Situacao;Cliente;Nome;Produto;Descricao;Qtde;Valor
;310;56021;04/06/2010;04/06/2010;21223;2;"""A""";56021;"""CHOPP TROPICAL    """;1000302;"""MESA PLASTICA SKOL   """;3;180
;310;56021;04/06/2010;04/06/2010;21223;2;"""A""";56021;"""CHOPP TROPICAL    """;1000303;"""CADEIRA PLASTICA SKOL""";12;300
;310;64771;04/06/2010;04/06/2010;21242;2;"""A""";64771;"""BOLA SETE         """;1000302;"""MESA PLASTICA SKOL   """;140;8400
;310;64771;04/06/2010;04/06/2010;21242;2;"""A""";64771;"""BOLA SETE         """;1000303;"""CADEIRA PLASTICA SKOL""";560;14000
;310;67030;04/06/2010;04/06/2010;21241;2;"""A""";67030;"""BAR PEIXE         """;1000358;"""OASIS NORMAL         """;1;2100
;310;77777;04/06/2010;04/06/2010;21225;2;"""A""";77777;"""REGRA LOGISTICA LT""";1001019;"""VISA COOLER GUARANA  """;1;1480
;310;77777;04/06/2010;04/06/2010;21225;2;"""A""";77777;"""REGRA LOGISTICA LT""";1000353;"""OASIS MINI           """;1;1600
;310;95642;04/06/2010;04/06/2010;21224;2;"""A""";95642;"""BAR DO OSWALDO    """;1000353;"""OASIS MINI           """;1;1600
;310;95720;03/06/2010;03/06/2010;21152;2;"""A""";95720;"""S DA EUROPA BAR RE""";1000358;"""OASIS NORMAL         """;1;2100
;314;776;07/06/2010;07/06/2010;25382;1;"""E""";776;"""FILIAL GOIANIA    """;982;"""SKOL 600ML           """;1072;27404,72
;314;930;03/06/2010;03/06/2010;62851;1;"""E""";930;"""FILIAL CEBRASA    """;982;"""SKOL 600ML           """;2352;59892,97
;314;930;03/06/2010;03/06/2010;62858;1;"""E""";930;"""FILIAL CEBRASA    """;2277;"""GUARANA CHP ANTARCTIC""";117;1471,74
